date,rank,author,title
2014-08-04 00:43:12,13,Charli XCX,Boom Clap
2014-08-04 00:43:12,14,Jason Derulo Featuring Snoop Dogg,Wiggle
2014-08-04 00:43:12,15,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,Bailando
2014-08-04 00:43:12,16,Becky G,Shower
2014-08-04 00:43:12,17,OneRepublic,Love Runs Out
2014-08-04 00:43:12,18,DJ Snake & Lil Jon,Turn Down For What
2014-08-04 00:43:12,19,Clean Bandit Featuring Jess Glynne,Rather Be
2014-08-04 00:43:12,20,Katy Perry Featuring Juicy J,Dark Horse
2014-08-04 00:43:12,21,Ariana Grande Featuring Zedd,Break Free
2014-08-04 00:43:12,22,Florida Georgia Line,Dirt
2014-08-04 00:43:12,23,Pharrell Williams,Come Get It Bae
2014-08-04 00:43:12,24,Tinashe Featuring ScHoolboy Q,2 On
2014-08-04 00:43:12,25,Kenny Chesney,American Kids
2014-08-04 00:43:12,26,MKTO,Classic
2014-08-04 00:43:12,27,Dierks Bentley,Drunk On A Plane
2014-08-04 00:43:12,28,Meghan Trainor,All About That Bass
2014-08-04 00:43:12,29,Iggy Azalea Featuring Rita Ora,Black Widow
2014-08-04 00:43:12,30,Demi Lovato Featuring Cher Lloyd,Really Don't Care
2014-08-04 00:43:12,31,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal
2014-08-04 00:43:12,32,OneRepublic,Counting Stars
2014-08-04 00:43:12,33,Lee Brice,I Don't Dance
2014-08-04 00:43:12,34,Lady Antebellum,Bartender
2014-08-04 00:43:12,35,Paramore,Ain't It Fun
2014-08-04 00:43:12,36,Bastille,Pompeii
2014-08-04 00:43:12,37,Lil Wayne Featuring Drake,Believe Me
2014-08-04 00:43:12,38,ScHoolboy Q Featuring BJ The Chicago Kid,Studio
2014-08-04 00:43:12,39,KONGOS,Come With Me Now
2014-08-04 00:43:12,40,Jeremih Featuring YG,Don't Tell 'Em
2014-08-04 00:43:12,41,Coldplay,A Sky Full Of Stars
2014-08-04 00:43:12,42,Jason Derulo Featuring 2 Chainz,Talk Dirty
2014-08-04 00:43:12,43,Joe Nichols,Yeah
2014-08-04 00:43:12,44,Tove Lo,Habits (Stay High)
2014-08-04 00:43:12,45,Trey Songz,Na Na
2014-08-04 00:43:12,46,Nicki Minaj,Pills N Potions
2014-08-04 00:43:12,47,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll
2014-08-04 00:43:12,48,Justin Timberlake,Not A Bad Thing
2014-08-04 00:43:12,49,T.I. Featuring Iggy Azalea,No Mediocre
2014-08-04 00:43:12,50,Rixton,Me And My Broken Heart
2014-08-04 00:43:12,51,Wiz Khalifa,We Dem Boyz
2014-08-04 00:43:12,52,Miranda Lambert Duet With Carrie Underwood,Somethin' Bad
2014-08-04 00:43:12,53,Sam Hunt,Leave The Night On
2014-08-04 00:43:12,54,Tiesto Featuring Matthew Koma,Wasted
2014-08-04 00:43:12,55,Luke Bryan,Play It Again
2014-08-04 00:43:12,56,Tim McGraw Featuring Faith Hill,Meanwhile Back At Mama's
2014-08-04 00:43:12,57,Jake Owen,Beachin'
2014-08-04 00:43:12,58,5 Seconds Of Summer,She Looks So Perfect
2014-08-04 00:43:12,59,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or Nah
2014-08-04 00:43:12,60,Kid Ink Featuring Chris Brown,Main Chick
2014-08-04 00:43:12,61,Ingrid Michaelson,Girls Chase Boys
2014-08-04 00:43:12,62,Billy Currington,We Are Tonight
2014-08-04 00:43:12,63,Drake,0 To 100 / The Catch Up
2014-08-04 00:43:12,64,Brad Paisley,River Bank
2014-08-04 00:43:12,65,Chris Young,Who I Am With You
2014-08-04 00:43:12,66,Echosmith,Cool Kids
2014-08-04 00:43:12,67,Dustin Lynch,"Where It's At (Yep, Yep)"
2014-08-04 00:43:12,68,Ed Sheeran,Sing
2014-08-04 00:43:12,69,Michael Jackson & Justin Timberlake,Love Never Felt So Good
2014-08-04 00:43:12,70,Childish Gambino,V. 3005
2014-08-04 00:43:12,71,KCamp Featuring 2 Chainz,Cut Her Off
2014-08-04 00:43:12,72,Luke Bryan,Roller Coaster
2014-08-04 00:43:12,73,AJR,I'm Ready
2014-08-04 00:43:12,74,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle
2014-08-04 00:43:12,75,Vance Joy,Riptide
2014-08-04 00:43:12,76,Usher,Good Kisser
2014-08-04 00:43:12,77,Chase Rice,Ready Set Roll
2014-08-04 00:43:12,78,Cole Swindell,Hope You Get Lonely Tonight
2014-08-04 00:43:12,79,Iggy Azalea,Work
2014-08-04 00:43:12,80,Jason Derulo,Trumpets
2014-08-04 00:43:12,81,5 Seconds Of Summer,Amnesia
2014-08-04 00:43:12,82,YG Featuring Drake,Who Do You Love?
2014-08-04 00:43:12,83,Kiesza,Hideaway
2014-08-04 00:43:12,84,Ed Sheeran,Don't
2014-08-04 00:43:12,85,Frankie Ballard,Sunshine & Whiskey
2014-08-04 00:43:12,86,Blake Shelton Featuring Gwen Sebastian,My Eyes
2014-08-04 00:43:12,87,Chris Brown Featuring Usher & Rick Ross,New Flame
2014-08-04 00:43:12,88,Katy Perry,Birthday
2014-08-04 00:43:12,89,Fifth Harmony,Bo$$
2014-08-04 00:43:12,90,Lorde,Tennis Court
2014-08-04 00:43:12,91,"""Weird Al"" Yankovic",Word Crimes
2014-08-04 00:43:12,92,Troye Sivan,Happy Little Pill
2014-08-04 00:43:12,93,Migos,Fight Night
2014-08-04 00:43:12,94,Eric Paslay,Song About A Girl
2014-08-04 00:43:12,95,Milky Chance,Stolen Dance
2014-08-04 00:43:12,96,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,Small Town Throwdown
2014-08-04 00:43:12,97,Trey Songz,Foreign
2014-08-04 00:43:12,98,Shakira,Dare (La La La)
2014-08-04 00:43:12,99,Eli Young Band,Dust
2014-08-04 00:43:12,100,Tyler Farr,Whiskey In My Water
2013-08-03 18:54:00,1,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines
2013-08-03 18:54:00,2,Miley Cyrus,We Can't Stop
2013-08-03 18:54:00,3,Imagine Dragons,Radioactive
2013-08-03 18:54:00,4,Daft Punk Featuring Pharrell Williams,Get Lucky
2013-08-03 18:54:00,5,Bruno Mars,Treasure
2013-08-03 18:54:00,6,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us
2013-08-03 18:54:00,7,Florida Georgia Line Featuring Nelly,Cruise
2013-08-03 18:54:00,8,Jay Z Featuring Justin Timberlake,Holy Grail
2013-08-03 18:54:00,9,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone)
2013-08-03 18:54:00,10,Justin Timberlake,Mirrors
2013-08-03 18:54:00,11,Macklemore & Ryan Lewis Featuring Mary Lambert,Same Love
2013-08-03 18:54:00,12,Maroon 5,Love Somebody
2013-08-03 18:54:00,13,Zedd Featuring Foxes,Clarity
2013-08-03 18:54:00,14,Ariana Grande Featuring Mac Miller,The Way
2013-08-03 18:54:00,15,Selena Gomez,Come & Get It
2013-08-03 18:54:00,16,Capital Cities,Safe And Sound
2013-08-03 18:54:00,17,P!nk Featuring Nate Ruess,Just Give Me A Reason
2013-08-03 18:54:00,18,Jason Derulo,The Other Side
2013-08-03 18:54:00,19,Calvin Harris Featuring Ellie Goulding,I Need Your Love
2013-08-03 18:54:00,20,Rocko Featuring Future & Rick Ross,U.O.E.N.O.
2013-08-03 18:54:00,21,Icona Pop Featuring Charli XCX,I Love It
2013-08-03 18:54:00,22,Hunter Hayes,I Want Crazy
2013-08-03 18:54:00,23,J. Cole Featuring Miguel,Power Trip
2013-08-03 18:54:00,24,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop
2013-08-03 18:54:00,25,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up)
2013-08-03 18:54:00,26,Phillip Phillips,"Gone, Gone, Gone"
2013-08-03 18:54:00,27,Ciara,Body Party
2013-08-03 18:54:00,28,Randy Houser,Runnin' Outta Moonlight
2013-08-03 18:54:00,29,Luke Bryan,Crash My Party
2013-08-03 18:54:00,30,Rihanna Featuring Mikky Ekko,Stay
2013-08-03 18:54:00,31,Bruno Mars,When I Was Your Man
2013-08-03 18:54:00,32,Blake Shelton Featuring Pistol Annies & Friends,Boys 'round Here
2013-08-03 18:54:00,33,Wale Featuring Tiara Thomas Or Rihanna,Bad
2013-08-03 18:54:00,34,AWOLNATION,Sail
2013-08-03 18:54:00,35,The FiNATTiCZ,Don't Drop That Thun Thun!
2013-08-03 18:54:00,36,Darius Rucker,Wagon Wheel
2013-08-03 18:54:00,37,Mariah Carey Featuring Miguel,#Beautiful
2013-08-03 18:54:00,38,Florida Georgia Line,Round Here
2013-08-03 18:54:00,39,Justin Timberlake,Take Back The Night
2013-08-03 18:54:00,40,Ke$ha Featuring will.i.am Or Juicy J,Crazy Kids
2013-08-03 18:54:00,41,Kip Moore,Hey Pretty Girl
2013-08-03 18:54:00,42,Brett Eldredge,Don't Ya
2013-08-03 18:54:00,43,The Lumineers,Ho Hey
2013-08-03 18:54:00,44,Carrie Underwood,See You Again
2013-08-03 18:54:00,45,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout
2013-08-03 18:54:00,46,Lana Del Rey vs. Cedric Gervais,Summertime Sadness
2013-08-03 18:54:00,47,The Band Perry,DONE.
2013-08-03 18:54:00,48,Tyler Farr,Redneck Crazy
2013-08-03 18:54:00,49,Lil Wayne Featuring 2 Chainz,Rich As F**k
2013-08-03 18:54:00,50,Rihanna Featuring David Guetta,Right Now
2013-08-03 18:54:00,51,J. Dash,Wop
2013-08-03 18:54:00,52,Avicii,Wake Me Up!
2013-08-03 18:54:00,53,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",No New Friends (SFTB Remix)
2013-08-03 18:54:00,54,Zac Brown Band,Jump Right In
2013-08-03 18:54:00,55,Keith Urban,Little Bit Of Everything
2013-08-03 18:54:00,56,J. Cole Featuring TLC,Crooked Smile
2013-08-03 18:54:00,57,Easton Corbin,All Over The Road
2013-08-03 18:54:00,58,Danielle Bradbery,The Heart Of Dixie
2013-08-03 18:54:00,59,Imagine Dragons,Demons
2013-08-03 18:54:00,60,JAY-Z,Tom Ford
2013-08-03 18:54:00,61,Billy Currington,Hey Girl
2013-08-03 18:54:00,62,Sage The Gemini,Red Nose
2013-08-03 18:54:00,63,Lorde,Royals
2013-08-03 18:54:00,64,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It
2013-08-03 18:54:00,65,Thomas Rhett,It Goes Like This
2013-08-03 18:54:00,66,Austin Mahone,What About Love
2013-08-03 18:54:00,67,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",Bubble Butt
2013-08-03 18:54:00,68,Panic! At The Disco Featuring Lolo,Miss Jackson
2013-08-03 18:54:00,69,French Montana,Ain't Worried About Nothin
2013-08-03 18:54:00,70,OneRepublic,Counting Stars
2013-08-03 18:54:00,71,Sara Bareilles,Brave
2013-08-03 18:54:00,72,Karmin,Acapella
2013-08-03 18:54:00,73,Jay Z Featuring Rick Ross,F*ckwithmeyouknowigotit
2013-08-03 18:54:00,74,Jake Owen,Anywhere With You
2013-08-03 18:54:00,75,Ciara Featuring Nicki Minaj,I'm Out
2013-08-03 18:54:00,76,Lee Brice,Parking Lot Party
2013-08-03 18:54:00,77,Jason Aldean,Night Train
2013-08-03 18:54:00,78,Justin Moore,Point At You
2013-08-03 18:54:00,79,Miguel,How Many Drinks?
2013-08-03 18:54:00,80,Demi Lovato,Made In The USA
2013-08-03 18:54:00,81,Britney Spears,Ooh La La
2013-08-03 18:54:00,82,2 Chainz Featuring Pharrell,Feds Watching
2013-08-03 18:54:00,83,Avenged Sevenfold,Hail To The King
2013-08-03 18:54:00,84,Brad Paisley,Beat This Summer
2013-08-03 18:54:00,85,Fifth Harmony,Miss Movin' On
2013-08-03 18:54:00,86,Labrinth Featuring Emeli Sande,Beneath Your Beautiful
2013-08-03 18:54:00,87,Kelly Clarkson,People Like Us
2013-08-03 18:54:00,88,David Guetta Featuring Ne-Yo & Akon,Play Hard
2013-08-03 18:54:00,89,The Neighbourhood,Sweater Weather
2013-08-03 18:54:00,90,Lady Antebellum,Goodbye Town
2013-08-03 18:54:00,91,John Mayer,Wildfire
2013-08-03 18:54:00,92,B.o.B Featuring 2 Chainz,HeadBand
2013-08-03 18:54:00,93,Lana Del Rey,Young And Beautiful
2013-08-03 18:54:00,94,Avril Lavigne,Here's To Never Growing Up
2013-08-03 18:54:00,95,PSY,Gentleman
2013-08-03 18:54:00,96,Wale Featuring Sam Dew,LoveHate Thing
2013-08-03 18:54:00,97,Chris Young,Aw Naw
2013-08-03 18:54:00,98,Rich Homie Quan,Type Of Way
2013-08-03 18:54:00,99,Chris Brown,Fine China
2013-08-03 18:54:00,100,Paramore,Still Into You
2012-08-03 13:04:48,1,Carly Rae Jepsen,Call Me Maybe
2012-08-03 13:04:48,2,Maroon 5 Featuring Wiz Khalifa,Payphone
2012-08-03 13:04:48,3,Katy Perry,Wide Awake
2012-08-03 13:04:48,4,Ellie Goulding,Lights
2012-08-03 13:04:48,5,Gotye Featuring Kimbra,Somebody That I Used To Know
2012-08-03 13:04:48,6,Flo Rida,Whistle
2012-08-03 13:04:48,7,Rihanna,Where Have You Been
2012-08-03 13:04:48,8,David Guetta Featuring Sia,Titanium
2012-08-03 13:04:48,9,Usher,Scream
2012-08-03 13:04:48,10,P!nk,Blow Me (One Last Kiss)
2012-08-03 13:04:48,11,fun. Featuring Janelle Monae,We Are Young
2012-08-03 13:04:48,12,Jason Aldean,Take A Little Ride
2012-08-03 13:04:48,13,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy
2012-08-03 13:04:48,14,fun.,Some Nights
2012-08-03 13:04:48,15,Nicki Minaj,Starships
2012-08-03 13:04:48,16,One Direction,What Makes You Beautiful
2012-08-03 13:04:48,17,Cher Lloyd,Want U Back
2012-08-03 13:04:48,18,Flo Rida Featuring Sia,Wild Ones
2012-08-03 13:04:48,19,Demi Lovato,Give Your Heart A Break
2012-08-03 13:04:48,20,Calvin Harris Featuring Ne-Yo,Let's Go
2012-08-03 13:04:48,21,Neon Trees,Everybody Talks
2012-08-03 13:04:48,22,The Wanted,Glad You Came
2012-08-03 13:04:48,23,Owl City & Carly Rae Jepsen,Good Time
2012-08-03 13:04:48,24,Jason Mraz,I Won't Give Up
2012-08-03 13:04:48,25,Kenny Chesney,Come Over
2012-08-03 13:04:48,26,Train,Drive By
2012-08-03 13:04:48,27,Havana Brown Featuring Pitbull,We Run The Night
2012-08-03 13:04:48,28,2 Chainz Featuring Drake,No Lie
2012-08-03 13:04:48,29,Luke Bryan,Drunk On You
2012-08-03 13:04:48,30,Little Big Town,Pontoon
2012-08-03 13:04:48,31,Kelly Clarkson,Stronger (What Doesn't Kill You)
2012-08-03 13:04:48,32,Wiz Khalifa,"Work Hard, Play Hard"
2012-08-03 13:04:48,33,Dierks Bentley,5-1-5-0
2012-08-03 13:04:48,34,No Doubt,Settle Down
2012-08-03 13:04:48,35,Alex Clare,Too Close
2012-08-03 13:04:48,36,Gloriana,(Kissed You) Good Night
2012-08-03 13:04:48,37,Ca$h Out,Cashin' Out
2012-08-03 13:04:48,38,Hunter Hayes,Wanted
2012-08-03 13:04:48,39,Calvin Harris,Feel So Close
2012-08-03 13:04:48,40,One Direction,One Thing
2012-08-03 13:04:48,41,Eli Young Band,Even If It Breaks Your Heart
2012-08-03 13:04:48,42,Justin Bieber,Boyfriend
2012-08-03 13:04:48,43,Love And Theft,Angel Eyes
2012-08-03 13:04:48,44,Gym Class Heroes Featuring Ryan Tedder,The Fighter
2012-08-03 13:04:48,45,Eric Church,Springsteen
2012-08-03 13:04:48,46,Karmin,Brokenhearted
2012-08-03 13:04:48,47,Usher Featuring Rick Ross,Lemme See
2012-08-03 13:04:48,48,Grouplove,Tongue Tied
2012-08-03 13:04:48,49,Trey Songz,Heart Attack
2012-08-03 13:04:48,50,Pitbull,Back In Time
2012-08-03 13:04:48,51,The Wanted,Chasing The Sun
2012-08-03 13:04:48,52,Linkin Park,Burn It Down
2012-08-03 13:04:48,53,Justin Bieber Featuring Big Sean,As Long As You Love Me
2012-08-03 13:04:48,54,Kelly Clarkson,Dark Side
2012-08-03 13:04:48,55,Blake Shelton,Over
2012-08-03 13:04:48,56,B.o.B Featuring Taylor Swift,Both Of Us
2012-08-03 13:04:48,57,The Lumineers,Ho Hey
2012-08-03 13:04:48,58,Toby Keith,Beers Ago
2012-08-03 13:04:48,59,Of Monsters And Men,Little Talks
2012-08-03 13:04:48,60,Josh Turner,Time Is Love
2012-08-03 13:04:48,61,Nicki Minaj Featuring 2 Chainz,Beez In The Trap
2012-08-03 13:04:48,62,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",Take It To The Head
2012-08-03 13:04:48,63,The Band Perry,Postcard From Paris
2012-08-03 13:04:48,64,Meek Mill Featuring Drake,Amen
2012-08-03 13:04:48,65,Keith Urban,For You
2012-08-03 13:04:48,66,J. Cole Featuring Missy Elliott,Nobody's Perfect
2012-08-03 13:04:48,67,Jana Kramer,Why Ya Wanna
2012-08-03 13:04:48,68,Tim McGraw,Truck Yeah
2012-08-03 13:04:48,69,Young Jeezy Featuring Ne-Yo,Leave You Alone
2012-08-03 13:04:48,70,Dustin Lynch,Cowboys And Angels
2012-08-03 13:04:48,71,Zac Brown Band,The Wind
2012-08-03 13:04:48,72,Frank Ocean,Thinkin Bout You
2012-08-03 13:04:48,73,Driicky Graham,Snap Backs & Tattoos
2012-08-03 13:04:48,74,matchbox twenty,She's So Mean
2012-08-03 13:04:48,75,Lee Brice,Hard To Love
2012-08-03 13:04:48,76,Trey Songz Featuring T.I.,2 Reasons
2012-08-03 13:04:48,77,T.I.,Go Get It
2012-08-03 13:04:48,78,The Killers,Runaways
2012-08-03 13:04:48,79,"Wale Featuring Rick Ross, Meek Mill & T-Pain",Bag Of Money
2012-08-03 13:04:48,80,Chris Brown,Don't Wake Me Up
2012-08-03 13:04:48,81,Imagine Dragons,It's Time
2012-08-03 13:04:48,82,Maroon 5,One More Night
2012-08-03 13:04:48,83,Drake Featuring Lil Wayne,HYFR (Hell Ya F*****g Right)
2012-08-03 13:04:48,84,Lil Wayne Featuring Big Sean,My Homies Still
2012-08-03 13:04:48,85,Skrillex Featuring Sirah,Bangarang
2012-08-03 13:04:48,86,Rita Ora,How We Do (Party)
2012-08-03 13:04:48,87,M83.,Midnight City
2012-08-03 13:04:48,88,Thompson Square,Glass
2012-08-03 13:04:48,89,Carrie Underwood,Blown Away
2012-08-03 13:04:48,90,"French Montana Featuring Rick Ross, Drake, Lil Wayne",Pop That
2012-08-03 13:04:48,91,Drake Featuring The Weeknd,Crew Love
2012-08-03 13:04:48,92,Train,50 Ways To Say Goodbye
2012-08-03 13:04:48,93,NERO,Promises
2012-08-03 13:04:48,94,Thomas Rhett,Something To Do With My Hands
2012-08-03 13:04:48,95,Dave Matthews Band,Mercy
2012-08-03 13:04:48,96,Big & Rich,That's Why I Pray
2012-08-03 13:04:48,97,The Black Keys,Gold On The Ceiling
2012-08-03 13:04:48,98,Ed Sheeran,The A Team
2012-08-03 13:04:48,99,Easton Corbin,Lovin' You Is Fun
2012-08-03 13:04:48,100,Jennifer Lopez Featuring Pitbull,Dance Again
2011-08-04 07:15:36,1,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem
2011-08-04 07:15:36,2,Katy Perry,Last Friday Night (T.G.I.F.)
2011-08-04 07:15:36,3,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything
2011-08-04 07:15:36,4,Nicki Minaj,Super Bass
2011-08-04 07:15:36,5,Adele,Rolling In The Deep
2011-08-04 07:15:36,6,Lil Wayne,How To Love
2011-08-04 07:15:36,7,Hot Chelle Rae,Tonight Tonight
2011-08-04 07:15:36,8,Lady Gaga,The Edge Of Glory
2011-08-04 07:15:36,9,OneRepublic,Good Life
2011-08-04 07:15:36,10,Bad Meets Evil Featuring Bruno Mars,Lighters
2011-08-04 07:15:36,11,Britney Spears,I Wanna Go
2011-08-04 07:15:36,12,Jason Aldean,Dirt Road Anthem
2011-08-04 07:15:36,13,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",I'm On One
2011-08-04 07:15:36,14,Katy Perry Featuring Kanye West,E.T.
2011-08-04 07:15:36,15,The Band Perry,If I Die Young
2011-08-04 07:15:36,16,Jason Derulo,Don't Wanna Go Home
2011-08-04 07:15:36,17,Kelly Rowland Featuring Lil Wayne,Motivation
2011-08-04 07:15:36,18,Zac Brown Band Featuring Jimmy Buffett,Knee Deep
2011-08-04 07:15:36,19,Beyonce,Best Thing I Never Had
2011-08-04 07:15:36,20,Bruno Mars,The Lazy Song
2011-08-04 07:15:36,21,The Black Eyed Peas,Just Can't Get Enough
2011-08-04 07:15:36,22,Lupe Fiasco,The Show Goes On
2011-08-04 07:15:36,23,Lady Antebellum,Just A Kiss
2011-08-04 07:15:36,24,Blake Shelton,Honey Bee
2011-08-04 07:15:36,25,Jennifer Lopez Featuring Pitbull,On The Floor
2011-08-04 07:15:36,26,Jake Owen,Barefoot Blue Jean Night
2011-08-04 07:15:36,27,Chris Brown,She Ain't You
2011-08-04 07:15:36,28,David Guetta Featuring Flo Rida & Nicki Minaj,Where Them Girls At
2011-08-04 07:15:36,29,Foster The People,Pumped Up Kicks
2011-08-04 07:15:36,30,Brad Paisley Duet With Carrie Underwood,Remind Me
2011-08-04 07:15:36,31,Luke Bryan,Country Girl (Shake It For Me)
2011-08-04 07:15:36,32,Britney Spears Featuring Nicki Minaj & Ke$ha,Till The World Ends
2011-08-04 07:15:36,33,Kenny Chesney Featuring Grace Potter,You And Tequila
2011-08-04 07:15:36,34,Chris Brown Featuring Lil Wayne & Busta Rhymes,Look At Me Now
2011-08-04 07:15:36,35,Big Sean Featuring Chris Brown,My Last
2011-08-04 07:15:36,36,Chris Young,Tomorrow
2011-08-04 07:15:36,37,Rihanna,California King Bed
2011-08-04 07:15:36,38,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie
2011-08-04 07:15:36,39,Nicole Scherzinger Featuring 50 Cent,Right There
2011-08-04 07:15:36,40,Lupe Fiasco Featuring Trey Songz,Out Of My Head
2011-08-04 07:15:36,41,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger
2011-08-04 07:15:36,42,Coldplay,Every Teardrop Is A Waterfall
2011-08-04 07:15:36,43,Miguel,Sure Thing
2011-08-04 07:15:36,44,Selena Gomez & The Scene,Love You Like A Love Song
2011-08-04 07:15:36,45,Dierks Bentley,Am I The Only One
2011-08-04 07:15:36,46,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay
2011-08-04 07:15:36,47,Jay Z Kanye West Featuring Otis Redding,Otis
2011-08-04 07:15:36,48,Eli Young Band,Crazy Girl
2011-08-04 07:15:36,49,P!nk,F**kin' Perfect
2011-08-04 07:15:36,50,CeeLo Green,F**k You! (Forget You)
2011-08-04 07:15:36,51,Demi Lovato,Skyscraper
2011-08-04 07:15:36,52,T-Pain Featuring Chris Brown,Best Love Song
2011-08-04 07:15:36,53,Rodney Atkins,Take A Back Road
2011-08-04 07:15:36,54,Cobra Starship Featuring Sabi,You Make Me Feel...
2011-08-04 07:15:36,55,Jennifer Lopez Featuring Lil Wayne,I'm Into You
2011-08-04 07:15:36,56,Eric Church,Homeboy
2011-08-04 07:15:36,57,Justin Moore,If Heaven Wasn't So Far Away
2011-08-04 07:15:36,58,T-Pain Featuring Joey Galaxy,Booty Wurk (One Cheek At A Time)
2011-08-04 07:15:36,59,Pitbull Featuring Marc Anthony,Rain Over Me
2011-08-04 07:15:36,60,Afrojack Featuring Eva Simons,Take Over Control
2011-08-04 07:15:36,61,Taylor Swift,Mean
2011-08-04 07:15:36,62,Andy Grammer,Keep Your Head Up
2011-08-04 07:15:36,63,Martin Solveig & Dragonette,Hello
2011-08-04 07:15:36,64,Selena Gomez & The Scene,Who Says
2011-08-04 07:15:36,65,Blink-182,Up All Night
2011-08-04 07:15:36,66,Rihanna,Man Down
2011-08-04 07:15:36,67,Maroon 5,Never Gonna Leave This Bed
2011-08-04 07:15:36,68,Drake,Marvins Room
2011-08-04 07:15:36,69,Toby Keith,Made In America
2011-08-04 07:15:36,70,Billy Currington,Love Done Gone
2011-08-04 07:15:36,71,Scotty McCreery,I Love You This Big
2011-08-04 07:15:36,72,Trace Adkins,Just Fishin'
2011-08-04 07:15:36,73,Gym Class Heroes Featuring Adam Levine,Stereo Hearts
2011-08-04 07:15:36,74,New Boyz Feat. Chris Brown,Better With The Lights Off
2011-08-04 07:15:36,75,George Strait,Here For A Good Time
2011-08-04 07:15:36,76,Blake Shelton,God Gave Me You
2011-08-04 07:15:36,77,Trey Songz Featuring Drake,Unusual
2011-08-04 07:15:36,78,Wiz Khalifa Featuring Too $hort,On My Level
2011-08-04 07:15:36,79,Keith Urban,Long Hot Summer
2011-08-04 07:15:36,80,Avril Lavigne,Smile
2011-08-04 07:15:36,81,Alexandra Stan,Mr. Saxobeat
2011-08-04 07:15:36,82,Enrique Iglesias With Usher Featuring Lil Wayne,Dirty Dancer
2011-08-04 07:15:36,83,Brad Paisley Featuring Alabama,Old Alabama
2011-08-04 07:15:36,84,Brantley Gilbert,Country Must Be Country Wide
2011-08-04 07:15:36,85,Adele,Someone Like You
2011-08-04 07:15:36,86,Train,"Save Me, San Francisco"
2011-08-04 07:15:36,87,50 Cent,Outlaw
2011-08-04 07:15:36,88,Big Sean Featuring Kanye West & Roscoe Dash,Marvin & Chardonnay
2011-08-04 07:15:36,89,Frank Ocean,Novacane
2011-08-04 07:15:36,90,Lil Wayne Featuring Rick Ross,John
2011-08-04 07:15:36,91,Foo Fighters,Walk
2011-08-04 07:15:36,92,YC Featuring Future,Racks
2011-08-04 07:15:36,93,Iyaz Featuring Travie McCoy,Pretty Girls
2011-08-04 07:15:36,94,Kirk Franklin,I Smile
2011-08-04 07:15:36,95,Miguel,Quickie
2011-08-04 07:15:36,96,Young Jeezy Featuring Lil Wayne,Ballin'
2011-08-04 07:15:36,97,Taylor Swift,The Story Of Us
2011-08-04 07:15:36,98,Ace Hood,Hustle Hard
