rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
5.0,"I've been a Dune fan for decades, reading the original books through God Emperor of Dune, watching the Dino di Laurentis Dune in the theater, owning that movie on VHS and later DVD. I played the Dune boardgame (wish I still had it). I own the SyFy mini-series.  My expectations of this movie were hopefully optimistic but tempered by the sad fact that science fiction never lives up the world the author creates.

But damn, Denis Villeneuve did this one right. Yes, the visuals are spectacular. Much as I enjoy CGI, most of today's movies are horrible with the same boring battle scenes depicting hordes of tiny crowd simulations or massive (ahem) algorithmically generated landscapes. Not here, as the world of Arrakis and the Guild spacers and Castle Caladan lived up the image in my mind. It's magnificent. The framing, the scope, the costuming, lighting -- everything -- was stunning. But more importantly, believeable. It felt real.

Casting was equally superb. I never expect film to mirror the characters in the book as there are far too many in Herbert's novel. Trying to do so leads to a melange (ahem) of all-too-similar voices and people that it's impossible to feel for any of them. Trim too many and there's rightful outrage if pivotal characters are missing. And again, Villeneuive nails it. These actors owned their roles and disappeared into Paul and Jessica, Duncan and Gurney, Baron and Rabban Harkonnen, Chani and, yes Liet Kynes.  These actors know their craft.

Finallly, the adaptation completely floored me. How do you adapt a book that exists half the time in head-space -- thoughts, internal monologue, Princess Irulan's supporting histories -- into a visual that doesn't feel like a reading of War and Peace? How do you modernize a fifty year old story that had 1960s expectations of the role of the women and notions of empire? I don't know all the tricks of filmmaking that were used, but I know that it worked. The sense of Herbert's universe is there without the dated pieces. It worked. 

No, Dune wasn't completely flawless. There are a couple places where the Fremen's sense of revelation and emerging prophecy felt a little stilted but I understand why they needed to be there. In the book it amounts to a few lines in hundreds of pages, but in the movie there's no clean way to insert it. All said, it was handled decently. Yes, I wanted more of Duncan and Gurney. I wanted more back story of the Mentats and the Butlerian Jihad. I was waiting for Irulan to appear. But a six hour Part 1 would not have worked.

I'll be watching this again and again in preparation for Part 2.",Kwan L,False,False,False,True,5.0,"Oct 23, 2021",Kwan L,/user/id/976747163,RT,976747163,
3.0,Hated that they left you hanging at the end. I liked the original much better.  I won't pay to see the 2nd installment.,Diana S,True,False,False,False,3.0,"Oct 23, 2021",Diana S,,Fandango,acf6439c-587f-4420-b4bb-8421920d422c,
4.0,"This movie was great. The production design, the music, the atmosphere. Everything was where it was supposed to be. A few slow parts, but not enough to bring the movie down significantly.",Jairo M,True,False,False,False,4.0,"Oct 23, 2021",Jairo M,,Fandango,1a308c8c-fc63-4c65-8728-ada0d24d8303,
5.0,Excellent! See it in IMAX!,Jake H,True,False,False,False,5.0,"Oct 23, 2021",Jake H,,Fandango,A7B6BA0A-32B1-415F-81AB-9A625CE84475,
5.0,"Great story, like the actors and actresses",Denis,True,False,False,False,5.0,"Oct 23, 2021",Denis,,Fandango,EED170DE-467B-4A4A-AFA0-0AE2D38E609E,
5.0,Stunning special effects.  Stellar cast and performances.  Let the franchise begin!,Douglas L Stern,True,False,False,False,5.0,"Oct 23, 2021",Douglas L Stern,,Fandango,4e6c1396-ac47-47e3-99e8-1fb00b77f7af,
2.0,Slow. Not nearly as much action as the trailer would have you believe. And the story line was weird.,user21,True,False,False,False,2.0,"Oct 23, 2021",user21,,Fandango,D5B69113-083A-4981-B5E5-DBB89F84DE06,
5.0,"Great movie, would watch again",Aleksandr,True,False,False,False,5.0,"Oct 23, 2021",Aleksandr,,Fandango,3A62E852-FFC2-4044-BC86-F1C2B3045BDE,
5.0,This is the greatest movie of the decade. DUNE raises the bar to an unbelievable level…this one is a masterpiece! It is a MUST SEE!,Isaac F. Davis,True,False,False,False,5.0,"Oct 23, 2021",Isaac F. Davis,,Fandango,4469BD40-16C9-4FD5-9742-3C48A1CAC7FF,
5.0,"An epic sci-fi blockbuster that needs to be seen in theaters. And when it reaches the end, it leaves you wanting more. Looking forward to Part Two.",Austyn,True,False,False,False,5.0,"Oct 23, 2021",Austyn,,Fandango,025A45CD-2C3E-4217-ACAD-7EEC1BA14DAA,
5.0,Best movie adaption of the book so far.  Really well done and enjoyed it.,Benny S,False,False,False,False,5.0,"Oct 23, 2021",Benny S,/user/id/978323531,RT,978323531,https://graph.facebook.com/v3.3/10221091041329732/picture
2.0,"It was SO boring.  Nothing happens as it just crawls forward finally to the same battle scene we see again and again.   Yes, and what is different about this movie is that instead of showing a 90 pound girl throwing strong men around like they are rag dolls, well, now we have a 90 pound little boy throwing around strong men.  Really, this Movie is just thinly veiled worship of Arabic Culture, unapologetically barbarian, so how do the reconcile this slap in the face of Masculine Strength with the pretense the Effeminate Weakness can somehow really pack the harder punch?   And then it is just another Movie about some Chosen One, some Savior.  Isn't that kind of getting old.  But, maybe I shouldn't be so critical of this movie, since something really great might have happened before some loud explosion woke me up.  But, still, perhaps the only point of this movie was to lead to the Sequel, well, no not me.  Viewers can reward the making of this kind of movie... expecting us to come back for MORE when the initial Serving was such thin gruel.",Scott W,False,False,False,False,2.0,"Oct 23, 2021",Scott W,/user/id/979153600,RT,979153600,https://graph.facebook.com/v3.3/10225050794358132/picture
4.5,"Pretty good movie, excited that its Part 1.",Lory,True,False,False,False,4.5,"Oct 23, 2021",Lory,,Fandango,b9caa47c-70ce-4f0d-badd-b794be74db5d,
5.0,"This movie was as good as I hoped it was going to be. Great story with great acting and great visuals. This is only part one, so It will leave you craving more when it’s over. I really really hope part two starts production soon.",Robb,True,False,False,False,5.0,"Oct 23, 2021",Robb,,Fandango,C57FF4FD-3B9D-4B5B-9644-D0F42F4B3938,
4.5,"Dune was masterful, I highly recommend if you are going to watch it to do so in IMAX. The visuals are so stunning the only movie that comes close in my mind is blade runner. The audio design is unreal also, totally different from how I envisioned",Anthony,True,False,False,False,4.5,"Oct 23, 2021",Anthony,,Fandango,20F637EE-3B02-4D67-B1BF-DCBF48DC86B4,
4.5,"Amazing! The cinematography, script, acting and directing where all phenomenal! Denis Villenue has created a masterpiece, only missing half a star as its half of a whole! When part 2 is release and matches this, it'll be adjusted accordingly",Darren K,False,False,False,False,4.5,"Oct 23, 2021",Darren K,/user/id/861909355,RT,861909355,https://graph.facebook.com/v3.3/650310847/picture
5.0,"I loved it, i've watched the movie 3 times now since i live in jordan, and i loved it more each time",Omar A,False,False,False,False,5.0,"Oct 23, 2021",Omar A,/user/id/978480856,RT,978480856,https://graph.facebook.com/v3.3/1053152035026158/picture
5.0,Great rendition of the story!  Each version has pluses and minuses but Im saying this is my favorite now.,Bruce,True,False,False,False,5.0,"Oct 23, 2021",Bruce,,Fandango,fcf38541-c54f-4709-a7b1-a0f626c00b59,
5.0,"IT WAS AWESOME!!! The begging, middle and end were so good!",Jack W,False,False,False,False,5.0,"Oct 23, 2021",Jack W,/user/id/979287599,RT,979287599,
5.0,Omg the best vision edition or rendition of dune ever!!! Cannot wait for part 2,Ruben,True,False,False,False,5.0,"Oct 23, 2021",Ruben,,Fandango,5200ee63-f65d-46e9-b9de-27f09a4e05f9,
5.0,"About as faithful to the book as possible with the transition to a movie. Fantastic representation of the first half of the book, couldn't be happier",Ian F,True,False,False,False,5.0,"Oct 23, 2021",Ian F,,Fandango,FD2CC7CA-240C-40CC-A702-472EE03B71D8,
0.5,"What a snooze fest. Art direction is stunning, but so boring! It's all set up and wait for it - hope for the sequel.",Jim T,False,False,False,False,0.5,"Oct 23, 2021",Jim T,/user/id/bd3e34c2-5fcc-465b-adb2-b90ca018b261,RT,bd3e34c2-5fcc-465b-adb2-b90ca018b261,
0.5,"Truly disappointing.
No plot, no character development, no continuity, no passion.
Pass.",Richard H,False,False,False,False,0.5,"Oct 23, 2021",Richard H,/user/id/979304549,RT,979304549,
4.0,It's a good movie for people who never read the books or watched the original movie or the TV mini-series.,Yolande W,True,False,False,False,4.0,"Oct 23, 2021",Yolande W,,Fandango,a6e208a0-1502-45e7-bc8a-03dd7774a073,
5.0,I really enjoyed the film. Great movie!⭐️⭐️⭐️⭐️⭐️,Kittie H,False,False,False,False,5.0,"Oct 23, 2021",Kittie H,/user/id/792e6396-7946-4b3b-82a5-c329507b8e47,RT,792e6396-7946-4b3b-82a5-c329507b8e47,
5.0,"I love this film!!! Direction, performances, cinematography and the SCORE were all breathtaking. This movie needs to be seen in the biggest screen you can find at the theater. Please show your support because we need DUNE part 2 to finish the first book.",Daikel Fandino,True,False,False,False,5.0,"Oct 23, 2021",Daikel Fandino,,Fandango,2D9F44B7-942F-4773-9351-0EAEA01B935C,
5.0,I don't remember the last time I left a movie feeling this way!!! This movie almost feels spiritual (and I don't even like the book). It makes you realize how the rest of Hollywood has gotten used to phoning movies in.,,False,False,False,False,5.0,"Oct 23, 2021",,,Flixster,cf5ae14e-b8d9-47e6-a174-212861e7c1b2,
5.0,"FAN-TASTIC!!!! I cannot wait to see this again. I cannot wait to see it on DVD in my house. And I cannot wait to see part two!!!! So stoked! Even being a fan of the books and the original 1984 version, this version belongs wholeheartedly as being one of the best and most iconic adaptations. LOVE LOVE LOVE.",Em J,True,False,False,False,5.0,"Oct 23, 2021",Em J,,Fandango,97806F17-7FC1-4522-9802-8C535107A3E5,
0.5,"Good Lord, this film makes The Last Airbender Look Like A Masterpiece---DUNE 2021 is the most boring film in cinema history, been to funerals that had more life than this cinematic dreck---Stay away, far far away from this film",greg20 w,False,False,False,False,0.5,"Oct 23, 2021",greg20 w,/user/id/8a63bf1a-0e71-4011-b55f-a1d8949d5544,RT,8a63bf1a-0e71-4011-b55f-a1d8949d5544,
4.0,"Great action,  good story wanted more closure.  Would see it again.",Preston,True,False,False,False,4.0,"Oct 23, 2021",Preston,,Fandango,2c50e463-d01f-443b-8c3f-dfd498dd686a,
5.0,"A truly incredible film. Like Peter Jackson, Denis Villenueve took great source material and made something special. This film takes it's time carefully crafting one of the great SciFi books of all-time, and does it without being boring. 

My only complaint is the soundtrack makes Hans Zimmer the Al Pacino of film composers. Loud, booming noises with no melody, but it's not a distraction. Beyond that, you have a truly epic film. Is it Star Wars or LOTR? A more accurate question is it A New Hope or Fellowship because there are still 2 more than could be great, terrible or somewhere in between. To me it's up there. Can't yet say it's at the level of those two films, but this is Villenueve's magum opus to date.",John A,False,False,False,False,5.0,"Oct 23, 2021",John A,/user/id/Facebook_759713857,RT,Facebook_759713857,https://graph.facebook.com/v3.3/759713857/picture
1.0,"The special effects are great, but the storyline is very boring. I'm a huge Sci-fi fan, so this is a disappointment. There is very little character development. In good writing, you show, and don't tell the story. This is mostly telling a story with visuals interspersed between long dialogues. I think that if I had read the book, I may have liked it more.",Katy W,False,False,False,False,1.0,"Oct 23, 2021",Katy W,/user/id/965008359,RT,965008359,https://graph.facebook.com/v3.3/1646096128/picture
2.0,Part One as it comes on and then seat back and get ready to be like what are they saying audio from their speech was low no subtitles . The movie was a total Waist of time 3 hours I could of been home painting or learn a new craft.,Shamond H,False,False,False,False,2.0,"Oct 23, 2021",Shamond H,/user/id/939173868,RT,939173868,https://graph.facebook.com/v3.3/100001702738545/picture
5.0,"Lush cinematography, intense intergalactic warfare, and the violent immersion of a noblemans son (Timothy Chalamet) into a bitter and complex inheritance. Timothy Chalamets and Rebecca Fergusons  (Lady Jessica) scenes are particularly taut and compelling.",Melissa S,True,False,False,False,5.0,"Oct 23, 2021",Melissa S,,Fandango,98246ff6-34a5-4509-9a61-57182bebf7da,
5.0,Was blown away with the visuals and great musical scare!,,False,False,False,False,5.0,"Oct 23, 2021",,,Flixster,4a95c7ff-35a4-4f3a-9e9d-258cd019ba2b,
2.0,Booooriiing.. Zendaya wasn’t even in the movie. She just was in the closing scene… & the whole movie was basically in black & white. ,,False,False,False,False,2.0,"Oct 23, 2021",,,Flixster,eaa934ed-a6ab-4699-8b24-cbc59e6a054f,
5.0,"A new and unique way of storytelling. A truly epic new sci Fi with thought provoking and emotional story telling. Acting performances were captivating and made you feel the passion the cast had for this project. You feel that they are excited to come back. The world was so grounded yet massive and immersive. People might have a sense that there should have been more or a sense of the movie being incomplete, but that's only because movies rarely focus on the smaller moments and character building like this film does.You felt apart of this. You are invested in Paul's story and that of this world and this movie does a great job setting up everything in an epic and emotional and riveting way. Honestly this is the first time I've watched a movie so different yet captivating all the same. The climax and ending was brilliantly told. The end is calm and quiet after and hopeful and a great emotional and action sequence.",Khalid H,False,False,False,False,5.0,"Oct 23, 2021",Khalid H,/user/id/Google_103604642126975749593,RT,Google_103604642126975749593,https://graph.facebook.com/v3.3/723022294545695/picture
5.0,"Dune is amazing. Its everything I wanted and more. My only complaint is that I wish it was longer as to include scenes from the book that I loved. Absolutely wonderful. The production design, the casting, the sound design, the special effects, the soundtrack. Perfect!",Enkelli A,False,False,False,False,5.0,"Oct 23, 2021",Enkelli A,/user/id/979304868,RT,979304868,https://graph.facebook.com/v3.3/10220390110046824/picture
4.5,This more than lived up to the hype. It was a masterpiece visually on an IMAX screen and I think they did a great job adapting something that is difficult to put on screen. The slow burn style works for a first installment and the cast is remarkable. My only gripe is that it isn't totally fulfilling since it relies so much on the story continuing in sequels.,Kevin P,False,False,False,False,4.5,"Oct 23, 2021",Kevin P,/user/id/976511688,RT,976511688,
5.0,The plot was really thought provoking. There was a fair amount of action. The actors were really great too!,Khary B,True,False,False,False,5.0,"Oct 23, 2021",Khary B,,Fandango,75EF29C2-56C9-4F18-B847-3CC2EFC72347,
5.0,"It was AHmazing! The first movie didn’t stay with the book, and. although they didn’t explain how the navigators fold space, the cast and music and, well, ALL of it made up for it: can’t WAIT til the next one. Gonna buy this one on digital:.",Ron L,True,False,False,False,5.0,"Oct 23, 2021",Ron L,,Fandango,ED8A47A4-1627-4A3A-B41E-C4B49FABCA2B,
5.0,This is everything a real sci-fi or Dune fan could have hoped for. This is a real epic masterpiece and cant wait for part two.,Robert P,True,False,False,False,5.0,"Oct 23, 2021",Robert P,,Fandango,4e25ba82-ba6a-4d02-9076-f4d922f35868,
4.5,"Very well done; great cinematography, special effects, actors, acting and obviously the story is awesome.  Sadly, we do not have the next movie ready to go and likely will have to wait years to get resolution.",Bart T,False,False,False,False,4.5,"Oct 23, 2021",Bart T,/user/id/4b144a9f-da1c-4777-bb23-8926df999408,RT,4b144a9f-da1c-4777-bb23-8926df999408,
4.5,It is a huge film that is gorgeous to watch. You must see it on a big screen to appreciate the beauty. The best job yet of brining such an epic story to the screen. The movie stays pretty true to the book and if they do not get a go for part 2 it would be a crying shame... and you know valuable tears are on Arrikis.,cibipdx,True,False,False,False,4.5,"Oct 23, 2021",cibipdx,,Fandango,a29a2a62-7271-47b3-a45c-870db3038a05,
5.0,Visually stunning. Suspenseful and inspiring score. Great story execution and acting performance. Exceptional.,,False,False,False,False,5.0,"Oct 23, 2021",,,Flixster,796989d2-a71a-4bd5-b6c0-a2150bba2067,
1.0,"Many scenes too dark, couldn't see details, even though I was watching in IMAX theater.",Russell F,True,False,False,False,1.0,"Oct 23, 2021",Russell F,,Fandango,9C2F7681-FF96-4B90-937F-E8621BFC2B4D,
3.5,"Outstanding interpretation of a classic ...... not quite sure that the actors chosen accurately fit the roles though, especially Timothy Chalamade as Paul Atreides.  His characterization seems to 'disconnected' from the reality around him, thanks to his many flashback dreams.  But the cinematography is second to none and IT MUST BE SEEN AT THE THEATER TO BE APPRECIATED.
Take my advice and buy yourself a ticket to see it.",Sir Freedom of Speech,True,False,False,False,3.5,"Oct 23, 2021",Sir Freedom of Speech,,Fandango,be148210-0040-4c64-8a8c-c66acf1e6db9,
5.0,Unbelievable movie. Go see it in theaters. Not HBO,Jonathan K,True,False,False,False,5.0,"Oct 23, 2021",Jonathan K,,Fandango,BA2ECC14-91A4-42FF-B195-049F6A81FD04,
5.0,"Excellent movie. I've never read the books, and barely remember the old version of the movie as a kid, but this new Dune movie is epic in scale, beautiful world-building, fleshes out an interesting universe that this movie takes place in.

It has the expansive, major sci-fi / fantasy feel of the OG Star Wars or Lord of the Rings Trilogy. 

It's a bit moody and ambient at times, but it draws you in. Can't wait to see Part 2!",Tomato_K,True,False,False,False,5.0,"Oct 23, 2021",Tomato_K,,Fandango,79234064-cbc0-4e58-a0b1-4b1c0a5e477f,
5.0,I really loved this film. I really hope they get to continue. Great actors & actresses. Beautiful scenery. Can't wait for the next one.,Amelia O,False,False,False,False,5.0,"Oct 23, 2021",Amelia O,/user/id/966525978,RT,966525978,https://graph.facebook.com/v3.3/1407164381/picture
0.5,This movie sucks. Wanted to gouge my eyes and ears out.,,False,False,False,False,0.5,"Oct 23, 2021",,,Flixster,9e2fce2c-c118-4520-8b5d-d928a3dce224,
3.5,"You know how it is when someone puts out a hit song then a decade later some else samples it with a modern beat? At first you're reminded about how great the song is but after a while you realize that as nice as it sounds, it's the same old song. If you've seen Dune 1984 you'll notice the upgrade in design and special effects but as th the movie drags on you'll realize that it's the same old song. If you haven't seen Dune 1984 then watch this one instead.",Tee M,False,False,False,False,3.5,"Oct 23, 2021",Tee M,/user/id/Facebook_10158140934198945,RT,Facebook_10158140934198945,https://graph.facebook.com/v3.3/10158140934198944/picture
5.0,Well done dramatization of one of the great novels of the 20th century.,Evan S,True,False,False,False,5.0,"Oct 23, 2021",Evan S,,Fandango,1eb86e23-ee0c-4865-90a6-ff7000a8ea46,
5.0,Exceptional film. Must see in a theater.,Mike V,False,False,False,False,5.0,"Oct 23, 2021",Mike V,/user/id/978454273,RT,978454273,
5.0,"It was just… the perfect Sci Fi movie. I absolutely recommend it, it’s perfection",Colin Schaffner,True,False,False,False,5.0,"Oct 23, 2021",Colin Schaffner,,Fandango,D9EB4A26-F7C6-45EB-A185-F88FF8E8A331,
3.0,"This remake stopped short on the story. The original and the first remake told the whole story. 
This one makes you think there will be a part 2 to this drama. Left lacking in many ways but this is my opinion.",Bill B,True,False,False,False,3.0,"Oct 23, 2021",Bill B,,Fandango,e4e6b605-de6b-4dbb-98a2-e4690e3e892e,
5.0,Dune is almost everything that we expected it to be and even more,Anzir F,False,False,False,False,5.0,"Oct 23, 2021",Anzir F,/user/id/Facebook_146848629205599,RT,Facebook_146848629205599,https://graph.facebook.com/v3.3/146848629205599/picture
2.0,Slow long and villain is not strong,Hemant A,True,False,False,False,2.0,"Oct 23, 2021",Hemant A,,Fandango,677b4be5-4a22-4c22-a23d-907014fc7901,
5.0,Absolute masterpiece of a movie. Incredible portrayal of an amazing story.,Jeremy S,True,False,False,False,5.0,"Oct 23, 2021",Jeremy S,,Fandango,4183CD43-A3A9-473E-8132-4573750E1757,
3.5,"Yeah, it's a good movie. I wasn't really impressed with how long it is and it does get quite boring, and we don't know hardly anything about any of the characters. And a lot of the main characters get killed throughout the film without much character development. The graphics, visual effects, sounds, lighting and acting are all very well done, but it's just not that interesting of a story so far. And apparently it's part one of how many parts - we don't know. Goo dstory, but not getting 4 or 5 stars out of me any day. Do better.",Jared L,True,False,False,False,3.5,"Oct 23, 2021",Jared L,,Fandango,18fe61a7-eadb-498d-be0d-5cfa4b1f5a0f,
5.0,"The stunning cinematography along side a storyline that continues to keep you in your seat throughout the entire movie, is exactly what 2021 needed for any movie goers.

The world building is great for a first movie and really hope it is expanded apon in the sequel.

The ONLY problem I can nit pick is that the dialogue can be fast in certain scenes, added with vocals by characters that seem to be whispering? Made it hard to follow those specific scenes which unfortunately were pivotal in the character development.

Giving this a full 5 stars irregardless to the whispering dialogue, go watch this movie.",Chris B,False,False,False,False,5.0,"Oct 23, 2021",Chris B,/user/id/979304837,RT,979304837,https://graph.facebook.com/v3.3/432325641569863/picture
4.0,Visually stunning and beautifully filmed. A little confusing at times but very good. Long but didnt feel that long— kept me interested!,alex m,True,False,False,False,4.0,"Oct 23, 2021",alex m,,Fandango,551d707e-7e15-4275-8a0c-ff1d80f631ee,
5.0,"I was skeptical especially of the actor playing Paul. But he eventually won me over. The rest of the cast, cinematography, special effects were awesome. The story was handled well. Gonna rewatch as much as possible. PLEASE PLEASE PLEASE make part 2 of the Dune story.",Kathy S,False,False,False,False,5.0,"Oct 23, 2021",Kathy S,/user/id/979304834,RT,979304834,https://graph.facebook.com/v3.3/10208859936013696/picture
5.0,"Great cinematography, acting, music and scenery. A must see for sci-fi fans.",Alex M,False,False,False,False,5.0,"Oct 23, 2021",Alex M,/user/id/978551594,RT,978551594,https://graph.facebook.com/v3.3/10156895504408360/picture
5.0,Great visuals and a faithful adaptation.,Mike M,False,False,False,False,5.0,"Oct 23, 2021",Mike M,/user/id/979304840,RT,979304840,https://graph.facebook.com/v3.3/10222877282373058/picture
5.0,This was very entertaining all the way through.  love the book!,Brian,True,False,False,False,5.0,"Oct 23, 2021",Brian,,Fandango,328C2A85-D99F-4A5E-AF10-118D9E901168,
5.0,"I absolutely loved Dune. They did a great job on the world-building and lore. I describe it as a mix of Rogue Squadron and Game of Thrones. I cannot wait until part II. The scenery and sound was great. This gave the feelings I was hoping to but didn't get from the latest Star Wars movies. Overall, I'd give it a 9/10.",Devon G,False,False,False,False,5.0,"Oct 23, 2021",Devon G,/user/id/973940131,RT,973940131,
5.0,Just go see it. But remember don’t be mad that this is just part 1. I am mad that part 2 doesn’t start next week.,sean,False,False,False,False,5.0,"Oct 23, 2021",sean,,Fandango,9721D1C6-F8FD-4422-882E-7BD151F53804,
5.0,"IT IS A GOOD MOVIE. HOWEVER SOME OF THE EVENTS ARE OUT OF SEQUENCE FROM THE SEQUENCE IN THE BOOK. IT DOESN'T MAKE SENSE BUT IT DOESN'T CHANGE THE QUALITY OF THE MOVIE....IT JUST LEAVES YOU SCRATCHING YOUR HEAD.
OTHER THAN THAT MINOR GLITCH IT IS AN MOVIE.....BUT YOU SHOULD HIT THE BATHROOM RIGHT BEFORE IT BEGINS SO YOU DON'T MISS ANY OF THE 2 1/2 HOUR SHOWTIME!",BIFF,True,False,False,False,5.0,"Oct 23, 2021",BIFF,,Fandango,8bbc0518-12db-41e6-bf46-177ec17d268d,
2.0,"Great story, well cast, and all the money needed for costumes and scenery wasted with a director who is incapable of pacing it properly.  It had the artistry of a paint by numbers art piece.   And did they use the same crap person from game of thrones to light night scenes? When they compared it to Star Wars, they were right if they meant the most recent movie. What a dull disappointment.",Whitney B,False,False,False,True,2.0,"Oct 23, 2021",Whitney B,/user/id/931411458,RT,931411458,
5.0,Big vision! A must in IMAX format. Fascinated with Denis vellenueve’s choices with this adaptation. As a fan of the book as well as the 1984 film I am very excited about this version.,James B,True,False,False,False,5.0,"Oct 22, 2021",James B,,Fandango,A25D7756-D016-4C72-8D96-1DB2930B957F,
5.0,"fantastic movie. destined to be a classic sci-fi movie, even with just part 1. Can't wait to see part 2!!! Love the dragonfly ornithopters",,False,False,False,False,5.0,"Oct 22, 2021",,,Flixster,b2633c42-cfdd-44d7-b8b6-48e8f24e75bb,
5.0,Very faithful adaptation of the first half of the book. I felt like the cast all fit perfectly in their roles,Lucreza B,False,False,False,False,5.0,"Oct 22, 2021",Lucreza B,/user/id/975838275,RT,975838275,https://graph.facebook.com/v3.3/1291065834283777/picture
5.0,"Exceptionally well done. Very true to the book from what I remember. Great cast, excellent visual effects.",Marvin R K,True,False,False,False,5.0,"Oct 22, 2021",Marvin R K,,Fandango,5A4A552D-1BB0-46C5-853F-4B5DF6176028,
5.0,"Great movie, very epic. Great cinematography. Great musics. Great story telling. Great casting. Everything was perfect. Probably the Best movie in 2021. 

Timothee Chalamet was gorgeous as always.",fatih c,False,False,False,False,5.0,"Oct 22, 2021",fatih c,/user/id/978212583,RT,978212583,
4.0,"Never seen any of the Dune movies before. I have to say I wasn’t holding a lot of hope of this being any good, but I was wrong. It will only be a see a waste if the remainder of the story isn’t told.",,False,False,False,False,4.0,"Oct 22, 2021",,,Flixster,08cadbdb-25f0-4273-94c1-504e42ba0b7f,
0.5,Want my money back! It is the first movie we walked out of!,Susan K,True,False,False,False,0.5,"Oct 22, 2021",Susan K,,Fandango,D0F76C17-A0E4-4682-B2B0-0798A908E53A,
4.5,"The movie was amazing and visually stunning. 2 issues... this is a Part One.  Definitely going to need at least 2 more parts to do the story justice. The volume. Non-speaking sound was so loud, I had to plug my ears at times. Is this the fault of the production or the theater?",Jona,True,False,False,False,4.5,"Oct 22, 2021",Jona,,Fandango,449FF29E-39D2-4E37-B6E0-4B88704EEF42,
4.0,"Ohhh....at the start off it said ""Part 1 "" I knew at this moment it going to be a good movie...and it didn't disappoint!",Cathy W,True,False,False,False,4.0,"Oct 22, 2021",Cathy W,,Fandango,663f9cda-e3eb-48ab-971f-d60ee082d08d,
5.0,An absolute masterpiece that left me fighting for breath more than once.,Thomas A,False,False,False,False,5.0,"Oct 22, 2021",Thomas A,/user/id/aa7b6a0e-7433-48e1-b1d9-a96805817788,RT,aa7b6a0e-7433-48e1-b1d9-a96805817788,
5.0,Epic and very well done,David,True,False,False,False,5.0,"Oct 22, 2021",David,,Fandango,42D477FC-C3BD-41BE-B0A7-420EEBA1FCC8,
3.0,It was good to see ethnicity in this version. Disappointed that the director was not able to complete the full story in this version.,Dewayne,True,False,False,False,3.0,"Oct 22, 2021",Dewayne,,Fandango,1def3ffc-0dfe-4418-a52f-9a4adbc879e7,
5.0,"One of the best films of the 21st century, which will not become outdated visually even after 50 years. Denis Villeneuve are the reincarnations of Kubrick and Bergman of our time.",Kirill O,False,False,False,False,5.0,"Oct 22, 2021",Kirill O,/user/id/979304361,RT,979304361,
0.5,"There are so many things wrong with this film that I can't fit them all in one box. First, this is the director's Dune; not Frank Herbert's Dune. Second, it is wildly miscast. They may be good actors but they have the wrong actors in the roles. Chalamet's Paul is NOTHING like the Paul of the book. Third, the score is horrible. Fourth, the film is boring. The book needed to be contracted but so do the scene. Oddly, they actually add things that are not in the book.",Steve S,False,False,False,False,0.5,"Oct 22, 2021",Steve S,/user/id/979101248,RT,979101248,
5.0,I believe it was a good first step and look forward to the next. The acting was excellent as was the storyline.,Jerri H,False,False,False,False,5.0,"Oct 22, 2021",Jerri H,/user/id/979101702,RT,979101702,
2.5,"The movie follows the Dune book sometimes, but lacks sequential story scenes and while the characters are nice to look during the long camera shots, they lack definition and solidity. Maybe the sequels will fill in those voids when they are made",linda neale 529 Suncrest Way Watsonville 9,False,False,False,False,2.5,"Oct 22, 2021",linda neale 529 Suncrest Way Watsonville 9,/user/id/978461148,RT,978461148,
5.0,"As a fan of the source material, and as someone who hates the 1984 movie, I absolutely loved this movie. The source material here is slow and can easily loose people, much like the 1984 movie, but this did such a good job of keeping you interested in the building of the story by keeping you intensely interested in the characters, their experiences and this universe building up around these characters. Everyone involved in making this movie deserves a lot of credit for taking a story that can so easily turn people away due to it's pacing, and making something amazing.",Matt H,False,False,False,False,5.0,"Oct 22, 2021",Matt H,/user/id/975148509,RT,975148509,
5.0,"Wow, worth the wait and now waiting for more!",JJ Walker,True,False,False,False,5.0,"Oct 22, 2021",JJ Walker,,Fandango,682F8ADB-6520-4E8F-B6A5-21E116D271D0,
5.0,"Very important. Leave your house  to see this on the biggest screen you can get to. The full experience on IMAX was mind bending. I'm going again. 

A Monolith Masterpiece",Sorrow S,False,False,False,False,5.0,"Oct 22, 2021",Sorrow S,/user/id/979207578,RT,979207578,https://graph.facebook.com/v3.3/2323014717828613/picture
4.0,Villeneuve delivers a solid adaptation of the Sci-Fi epic Dune. The action scenes are well paced and further the plot rather than feeling like meaningless additions for the sake of a cgi set piece. The actors all turn in solid performances particularly Chalamet and Isaac. Zendaya appears sparsely in the movie but is excellent in her scenes and appears to be set up for a massive role in part 2. The writing is well paced and sets Dune above most of the modern action movie milieu: a must see for cinephiles.,David B,False,False,False,False,4.0,"Oct 22, 2021",David B,/user/id/978486000,RT,978486000,
5.0,"A visual masterpiece.  Acting A+.  As a Dune fan, I'm just disappointed that I have to wait for sequels.",Ryan H,False,False,False,False,5.0,"Oct 22, 2021",Ryan H,/user/id/978456030,RT,978456030,
